WEEK,CHAIN,UNIQUE_USERS,ACTIVE_POOLS,TOTAL_VOLUME,AVG_VOLUME,MEDIAN_VOLUME,CUMU_VOLUME
2023-05-15 00:00:00.000,Polygon,83598,1269,252385918.48,594.208541353,34.62,42103495275.11
2023-05-22 00:00:00.000,Arbitrum,214534,895,1143699627.23,2170.809422022,164.165,54001619869.85
2023-05-22 00:00:00.000,BSC,71455,322,36946928.46,304.714422644,5.99,532549281
2023-05-22 00:00:00.000,Optimism,55738,285,110129843.58,818.365077542,50.19,12435575101.91
2023-05-22 00:00:00.000,Polygon,87491,1298,277514535.85,648.883594861,30.67,42381009810.96
2023-05-29 00:00:00.000,Arbitrum,202532,898,1181936350.51,2286.285322322,202.545,55183556220.36
2023-05-29 00:00:00.000,BSC,71782,274,32625801.11,264.187223045,4.99,565175082.11
2023-05-29 00:00:00.000,Optimism,67899,303,117599255.83,649.942277631,27.875,12553174357.74
2023-05-29 00:00:00.000,Polygon,96592,1269,243573837.84,576.158384502,24.12,42624583648.8
2023-06-05 00:00:00.000,Arbitrum,171664,933,1791827797.14,2695.434465675,690.78,56975384017.5
2023-06-05 00:00:00.000,BSC,79335,303,58156958.95,380.317158655,9.97,623332041.06
2023-06-05 00:00:00.000,Optimism,73608,330,149500506.81,743.447030499,37.05,12702674864.55
2023-06-05 00:00:00.000,Polygon,99428,1430,469715080.22,621.93571139,49.27,43094298729.02
2023-06-12 00:00:00.000,Arbitrum,166603,845,1408650819.72,2331.867462336,511,58384034837.22
2023-06-12 00:00:00.000,BSC,69362,292,82318970.75,568.191185403,14.26,705651011.81
2023-06-12 00:00:00.000,Optimism,74756,302,118078917.56,734.075108856,32.03,12820753782.11
2023-06-12 00:00:00.000,Polygon,110956,1299,383902653.52,603.093291902,42.39,43478201382.54
2023-06-19 00:00:00.000,Arbitrum,163773,872,1966518691.51,2857.684856245,749.44,60350553528.73
2023-06-19 00:00:00.000,Avalanche,7,3,708.52,28.3408,30.3,708.52
2023-06-19 00:00:00.000,BSC,62078,295,45151694.07,364.261694419,12.6,750802705.88
2023-06-19 00:00:00.000,Optimism,79431,324,180756628.25,909.577147681,56.995,13001510410.36
2023-06-19 00:00:00.000,Polygon,108308,1337,424996318.31,659.523553435,38.28,43903197700.85
2023-06-26 00:00:00.000,Arbitrum,208335,846,2200604298.17,2800.830725038,782.97,62551157826.9
2023-06-26 00:00:00.000,Avalanche,13,3,3798.02,59.3440625,31.25,4506.54
2023-06-26 00:00:00.000,BSC,54166,377,58006838.93,505.634007113,34.56,808809544.81
2023-06-26 00:00:00.000,Optimism,97886,337,177324042.94,907.399667076,40,13178834453.3
2023-06-26 00:00:00.000,Polygon,122885,1291,447607251.62,651.554114244,30.16,44350804952.47
2023-07-03 00:00:00.000,Arbitrum,178392,836,1426920015.6,2566.915365478,396.02,63978077842.5
2023-07-03 00:00:00.000,Avalanche,21,5,10626.38,80.502878788,28.315,15132.92
2023-07-03 00:00:00.000,BSC,49825,372,42811994.06,424.63790974,21.44,851621538.87
2023-07-03 00:00:00.000,Optimism,93360,331,126637986.38,782.000768058,23.97,13305472439.68
2023-07-03 00:00:00.000,Polygon,127414,1356,342793611.63,581.454531257,34.92,44693598564.1
2023-07-10 00:00:00.000,Arbitrum,156204,849,1805313970.39,2734.168390014,569.4,65783391812.89
2023-07-10 00:00:00.000,Avalanche,935,33,14145218.52,964.753684354,686.175,14160351.44
2023-07-10 00:00:00.000,BSC,61870,362,61643029.3,476.077797515,27.88,913264568.17
2023-07-10 00:00:00.000,Optimism,105250,337,201028701.76,826.880480427,32,13506501141.44
2023-07-10 00:00:00.000,Polygon,127447,1475,516110226.38,761.724474589,57.45,45209708790.48
2023-07-17 00:00:00.000,Arbitrum,140122,809,1425400274.34,2558.313664092,528,67208792087.23
2023-07-17 00:00:00.000,Avalanche,10436,39,15242933.13,546.361272089,99.89,29403284.57
2023-07-17 00:00:00.000,BSC,63952,348,43989407.33,355.449851968,27.95,957253975.5
2023-07-17 00:00:00.000,Optimism,83759,342,163366893.52,689.605669589,24.95,13669868034.96
2023-07-17 00:00:00.000,Polygon,129749,1519,328650045.82,587.098388887,49.96,45538358836.3
2023-07-24 00:00:00.000,Arbitrum,130127,791,859308934.41,2211.521861257,285.975,68068101021.64
2023-07-24 00:00:00.000,Avalanche,13815,45,40049874.44,1070.508779001,163.895,69453159.01
2023-07-24 00:00:00.000,BSC,65115,336,34422654.43,271.172636127,25,991676629.93
2023-07-24 00:00:00.000,Optimism,95390,344,155116043.07,362.19217566,9.27,13824984078.03
2023-07-24 00:00:00.000,Polygon,118969,1528,234274580.57,530.990452399,54.64,45772633416.87
2023-07-31 00:00:00.000,Arbitrum,129527,792,876049795.75,2175.208000511,247.27,68944150817.39
2023-07-31 00:00:00.000,Avalanche,10854,47,16626422.48,636.83248353,88.95,86079581.49
2023-07-31 00:00:00.000,BSC,67222,345,34011309.6,265.561902977,12.45,1025687939.53
2023-07-31 00:00:00.000,Base,21,5,"null","null","null","null"
2023-07-31 00:00:00.000,Optimism,78307,335,214778340.78,391.105532261,9.2,14039762418.81
2023-07-31 00:00:00.000,Polygon,116122,1510,233408921.94,526.793256085,40.89,46006042338.81
2023-08-07 00:00:00.000,Arbitrum,120489,785,692406357.63,1955.475103873,195.69,69636557175.02
2023-08-07 00:00:00.000,Avalanche,10386,45,11246703.34,490.415704007,61.35,97326284.83
2023-08-07 00:00:00.000,BSC,58402,375,28395752.51,268.47205686,10.49,1054083692.04
2023-08-07 00:00:00.000,Base,19348,596,1488304.27,780.852187828,24,1488304.27
2023-08-07 00:00:00.000,Optimism,77589,330,144315986.72,312.605704953,10,14184078405.53
2023-08-07 00:00:00.000,Polygon,99971,1495,187821445.32,505.151650081,30.16,46193863784.13
2023-08-14 00:00:00.000,Arbitrum,107899,799,1151195101.87,2618.250736034,509.74,70787752276.89
2023-08-14 00:00:00.000,Avalanche,10630,60,16617038.81,542.030818736,149.85,113943323.64
2023-08-14 00:00:00.000,BSC,49185,365,40521084.07,402.154466753,17.14,1094604776.11
2023-08-14 00:00:00.000,Base,23561,273,2600536.61,1288.032000991,66.6,4088840.88
2023-08-14 00:00:00.000,Optimism,71222,684,179064396.91,503.1029358,8,14363142802.44
2023-08-14 00:00:00.000,Polygon,86851,1554,265389827.75,618.653148748,63.8,46459253611.88
2023-08-21 00:00:00.000,Arbitrum,91650,745,761157011.21,2141.528390387,362.47,71548909288.1
2023-08-21 00:00:00.000,Avalanche,9264,61,8871888.98,385.047913719,82.75,122815212.62
2023-08-21 00:00:00.000,BSC,40292,343,37181401.23,434.159285731,20.12,1131786177.34
2023-08-21 00:00:00.000,Base,48981,200,2041770.86,688.856565452,99.555,6130611.74
2023-08-21 00:00:00.000,Optimism,65948,340,123596365.66,403.547026888,8.29,14486739168.1
2023-08-21 00:00:00.000,Polygon,78164,1517,192767776.54,518.425681798,45.85,46652021388.42
2023-08-28 00:00:00.000,Arbitrum,83587,742,862696955.36,2442.835010675,499.87,72411606243.46
2023-08-28 00:00:00.000,Avalanche,7058,62,9139748.58,450.211742279,127.64,131954961.2
2023-08-28 00:00:00.000,BSC,37226,424,32278801.74,421.416284662,15.18,1164064979.08
2023-08-28 00:00:00.000,Base,24887,157,4792527.39,1581.692207921,129.09,10923139.13
2023-08-28 00:00:00.000,Optimism,55300,352,127704320.7,399.404262566,5.98,14614443488.8
2023-08-28 00:00:00.000,Polygon,73647,1453,238675414.09,699.70834398,65.05,46890696802.51
2023-09-04 00:00:00.000,Arbitrum,83273,712,546929071.94,1922.814042722,299.74,72958535315.4
2023-09-04 00:00:00.000,Avalanche,5743,62,3805685.07,310.490745696,26.23,135760646.27
2023-09-04 00:00:00.000,BSC,34692,311,24322606.88,355.500115174,14.325,1188387585.96
2023-09-04 00:00:00.000,Base,19118,136,3347940.81,831.786536646,90.88,14271079.94
2023-09-04 00:00:00.000,Optimism,49208,339,117085542.53,474.088118112,8.21,14731529031.33
2023-09-04 00:00:00.000,Polygon,68594,1408,214193296.79,680.099626569,59.91,47104890099.3
2023-09-11 00:00:00.000,Arbitrum,73834,728,756752837.3,1967.927740981,548.55,73715288152.7
2023-09-11 00:00:00.000,Avalanche,4608,64,2988102.63,265.137766637,40.42,138748748.9
2023-09-11 00:00:00.000,BSC,36330,324,33039590.25,430.11339109,21.14,1221427176.21
2023-09-11 00:00:00.000,Base,23157,123,1713551.42,298.11263396,66.95,15984631.36
2023-09-11 00:00:00.000,Optimism,51636,329,123239220.72,419.524919134,9.08,14854768252.05
2023-09-11 00:00:00.000,Polygon,62663,1428,244253015.17,715.158284959,76.46,47349143114.47
2023-09-18 00:00:00.000,Arbitrum,74067,754,592545644.17,1816.643910557,482.98,74307833796.87
2023-09-18 00:00:00.000,Avalanche,5108,63,2309972.47,196.811150209,39.76,141058721.37
2023-09-18 00:00:00.000,BSC,36285,324,25099038.5,343.911956537,19.28,1246526214.71
2023-09-18 00:00:00.000,Base,22974,131,3760618.35,412.982467604,20.61,19745249.71
2023-09-18 00:00:00.000,Optimism,52944,350,90322322.97,445.297299148,13.54,14945090575.02
2023-09-18 00:00:00.000,Polygon,64749,1438,179464053.83,563.411579501,52.13,47528607168.3
2023-09-25 00:00:00.000,Arbitrum,81577,761,729817892.68,2050.050260337,532.7,75037651689.55
2023-09-25 00:00:00.000,Avalanche,4408,64,2955577.46,266.004631446,55.01,144014298.83
2023-09-25 00:00:00.000,BSC,34765,339,25247468.11,368.549275381,17.53,1271773682.82
2023-09-25 00:00:00.000,Base,27181,128,4163965,241.781732668,8.58,23909214.71
2023-09-25 00:00:00.000,Optimism,71590,337,102829849.25,367.430552379,5.88,15047920424.27
2023-09-25 00:00:00.000,Polygon,62463,1566,212584188.1,615.729163577,59.68,47741191356.4
2023-10-02 00:00:00.000,Arbitrum,81950,765,784119000.16,2111.985585085,558.98,75821770689.71
2023-10-02 00:00:00.000,Avalanche,5050,72,13253229.29,446.808350415,414.47,157267528.12
2023-10-02 00:00:00.000,BSC,41867,377,33623904.77,389.237645513,14.98,1305397587.59
2023-10-02 00:00:00.000,Base,24849,132,4241523.41,236.00731193,8.61,28150738.12
2023-10-02 00:00:00.000,Optimism,41239,346,94486021.55,603.960660364,25.745,15142406445.82
2023-10-02 00:00:00.000,Polygon,65157,1500,293085381.37,669.002657815,79.6,48034276737.77
2023-10-09 00:00:00.000,Arbitrum,69896,739,692706844.88,2246.750384769,589.62,76514477534.59
2023-10-09 00:00:00.000,Avalanche,3916,68,2390259.44,225.474902368,60.71,159657787.56
2023-10-09 00:00:00.000,BSC,31351,409,31306404.12,464.955802887,20.53,1336703991.71
2023-10-09 00:00:00.000,Base,27907,116,4197266.06,230.378509249,12.01,32348004.18
2023-10-09 00:00:00.000,Optimism,39459,347,77457599.17,432.132551368,6.4,15219864044.99
2023-10-09 00:00:00.000,Polygon,65396,1505,200410401.36,571.810414627,50.09,48234687139.13
2023-10-16 00:00:00.000,Arbitrum,67624,762,1015015506.67,2827.971432826,794.845,77529493041.26
2023-10-16 00:00:00.000,Avalanche,3799,74,3852833.89,280.552966577,178.4,163510621.45
2023-10-16 00:00:00.000,BSC,31045,432,43241959.55,589.786403748,24.68,1379945951.26
2023-10-16 00:00:00.000,Base,32106,128,2811504.13,86.123575739,6.7,35159508.31
2023-10-16 00:00:00.000,Optimism,43458,350,78829884.52,572.109940779,14.87,15298693929.51
2023-10-16 00:00:00.000,Polygon,72598,1560,293317810.64,595.943059991,50.2,48528004949.77
2023-10-23 00:00:00.000,Arbitrum,136401,797,2014987796.38,2724.075561285,774.435,79544480837.64
2023-10-23 00:00:00.000,Avalanche,4591,69,19626328.29,498.016399553,477.02,183136949.74
2023-10-23 00:00:00.000,BSC,32246,415,70744654.28,737.661143227,60.25,1450690605.54
2023-10-23 00:00:00.000,Base,30230,109,4248634.52,122.608637885,7.73,39408142.83
2023-10-23 00:00:00.000,Optimism,36366,358,223827553.15,818.558859681,20,15522521482.66
2023-10-23 00:00:00.000,Polygon,70124,1559,461861861.03,684.175937698,99.9,48989866810.8
2023-10-30 00:00:00.000,Arbitrum,104611,805,1775389295.24,2590.761539115,698.69,81319870132.88
2023-10-30 00:00:00.000,Avalanche,4770,65,20678668.11,491.168098382,483.57,203815617.85
2023-10-30 00:00:00.000,BSC,36409,420,66460771.37,644.32438215,49.885,1517151376.91
2023-10-30 00:00:00.000,Base,25242,111,4550186.71,249.093267094,12.64,43958329.54
2023-10-30 00:00:00.000,Optimism,42874,346,147503462.59,845.277517235,55.27,15670024945.25
2023-10-30 00:00:00.000,Polygon,79166,1598,411027808.03,626.292777443,101.24,49400894618.83
2023-11-06 00:00:00.000,Arbitrum,144780,843,2362246089,2794.61493934,798,83682116221.88
2023-11-06 00:00:00.000,Avalanche,5887,69,72426769.26,799.624285241,624.905,276242387.11
2023-11-06 00:00:00.000,BSC,40042,406,111132297.36,830.982662559,93.32,1628283674.27
2023-11-06 00:00:00.000,Base,19835,120,4917523.58,443.139909886,35.95,48875853.12
2023-11-06 00:00:00.000,Optimism,43115,367,295133340.61,1120.437572786,60.06,15965158285.86
2023-11-06 00:00:00.000,Polygon,73816,1691,678494053.84,817.254955475,178.34,50079388672.67
2023-11-13 00:00:00.000,Arbitrum,81584,768,2596987761.44,3823.187085958,1490.11,86279103983.32
2023-11-13 00:00:00.000,Avalanche,8946,80,108138624.13,961.061359136,562.705,384381011.24
2023-11-13 00:00:00.000,BSC,47899,424,92929884.48,697.195493169,48.37,1721213558.75
2023-11-13 00:00:00.000,Base,20502,126,5083351.37,315.383507259,29.125,53959204.49
2023-11-13 00:00:00.000,Optimism,36972,350,150969784.28,932.17694086,37,16116128070.14
2023-11-13 00:00:00.000,Polygon,81290,1776,875705627.61,923.024477446,198.19,50955094300.28
2023-11-20 00:00:00.000,Arbitrum,78836,770,1869505970.24,3497.809961177,1152.34,88148609953.56
2023-11-20 00:00:00.000,Avalanche,8954,75,17586358.95,562.673458647,207.06,401967370.19
2023-11-20 00:00:00.000,BSC,50563,422,143799496.78,917.61531989,63.47,1865013055.53
2023-11-20 00:00:00.000,Base,21258,116,6506071.29,389.608437032,25.07,60465275.78
2023-11-20 00:00:00.000,Optimism,38762,380,255670412.04,862.754560744,23.02,16371798482.18
2023-11-20 00:00:00.000,Polygon,86616,1897,540236035.28,741.106201144,110.91,51495330335.56
2023-11-27 00:00:00.000,Arbitrum,78706,790,1487136146.39,3399.929918908,998.8,89635746099.95
2023-11-27 00:00:00.000,Avalanche,10302,86,13633557.32,384.238693422,196.07,415600927.51
2023-11-27 00:00:00.000,BSC,50553,428,46094507.56,398.668992311,25.07,1911107563.09
2023-11-27 00:00:00.000,Base,20192,120,14292959.1,481.179608807,25.065,74758234.88
2023-11-27 00:00:00.000,Optimism,43877,365,176842052.54,844.634894708,24.21,16548640534.72
2023-11-27 00:00:00.000,Polygon,83272,1668,452484994.72,717.827938822,101.17,51947815330.28
2023-12-04 00:00:00.000,Arbitrum,86701,871,2265608278.46,3466.199141195,1307.15,91901354378.41
2023-12-04 00:00:00.000,Avalanche,11566,103,35944888.67,584.869157311,316.515,451545816.18
2023-12-04 00:00:00.000,BSC,91458,481,73887442.52,363.008334987,23.1,1984995005.61
2023-12-04 00:00:00.000,Base,21665,134,44380748.23,629.398100067,39.65,119138983.11
2023-12-04 00:00:00.000,Optimism,45463,382,353256322.5,961.335865554,24.92,16901896857.22
2023-12-04 00:00:00.000,Polygon,89983,1798,708017121.5,836.212711189,168.3,52655832451.78
2023-12-11 00:00:00.000,Arbitrum,76589,835,2267377254.97,3571.747179026,1466.37,94168731633.38
2023-12-11 00:00:00.000,Avalanche,10889,99,48890314.96,878.848012943,517.83,500436131.14
2023-12-11 00:00:00.000,BSC,72891,463,137061603.28,715.397641188,47.05,2122056608.89
2023-12-11 00:00:00.000,Base,23836,130,61389188.88,694.746484688,63.87,180528171.99
2023-12-11 00:00:00.000,Optimism,40312,372,414567220.29,1138.483056764,56.705,17316464077.51
2023-12-11 00:00:00.000,Polygon,93147,1689,626723439.22,839.363622535,160.65,53282555891
2023-12-18 00:00:00.000,Arbitrum,97380,865,1979393563.22,3354.102770728,1331.13,96148125196.6
2023-12-18 00:00:00.000,Avalanche,7219,80,22454049.59,1456.541877919,837.615,522890180.73
2023-12-18 00:00:00.000,BSC,73548,469,55539183.79,476.424480292,38.51,2177595792.68
2023-12-18 00:00:00.000,Base,25495,134,33629293.38,707.344790611,60.12,214157465.37
2023-12-18 00:00:00.000,Optimism,44231,383,386495656.47,958.941595632,34.66,17702959733.98
2023-12-18 00:00:00.000,Polygon,106750,1685,574803150.6,776.054175791,136.84,53857359041.6
2023-12-25 00:00:00.000,Arbitrum,108983,911,2325290513.22,2805.296356972,1030.15,98473415709.82
2023-12-25 00:00:00.000,Avalanche,12032,111,34635619.85,820.51596347,452.485,557525800.58
2023-12-25 00:00:00.000,BSC,81721,538,56333501.4,337.984109195,35.29,2233929294.08
2023-12-25 00:00:00.000,Base,29138,162,55850888.46,594.556867475,45.95,270008353.83
2023-12-25 00:00:00.000,Optimism,52620,392,248746037.68,953.06090752,52.77,17951705771.66
2023-12-25 00:00:00.000,Polygon,111184,1811,814204081.56,926.570173011,238.34,54671563123.16
2024-01-01 00:00:00.000,Arbitrum,102448,922,3470491224.49,2920.937315197,1318.33,101943906934.31
2024-01-01 00:00:00.000,Avalanche,9806,118,30309928,625.73397469,349.46,587835728.58
2024-01-01 00:00:00.000,BSC,68397,512,61083610.59,317.421340958,30.82,2295012904.67
2024-01-01 00:00:00.000,Base,26492,138,55595226.12,700.394649836,59.79,325603579.95
2024-01-01 00:00:00.000,Optimism,48411,362,219558086.76,654.401021609,15,18171263858.42
2024-01-01 00:00:00.000,Polygon,103541,1963,644748518.91,777.348651962,142.22,55316311642.07
2024-01-08 00:00:00.000,Arbitrum,104248,975,4063147022.19,3187.827085421,1497.72,106007053956.5
2024-01-08 00:00:00.000,Avalanche,8971,116,41538556.51,725.310922123,483.025,629374285.09
2024-01-08 00:00:00.000,BSC,71936,514,166779077.68,787.61140423,61.14,2461791982.35
2024-01-08 00:00:00.000,Base,26310,152,89957565.83,718.023433212,59.59,415561145.78
2024-01-08 00:00:00.000,Optimism,47449,411,550343038.68,1350.379314975,168.99,18721606897.1
2024-01-08 00:00:00.000,Polygon,103987,2041,936636311.8,887.622675293,174.02,56252947953.87
2024-01-15 00:00:00.000,Arbitrum,101175,922,1566431264.86,2281.947227906,896.53,107573485221.36
2024-01-15 00:00:00.000,Avalanche,8388,122,23194757.04,703.553659306,309.11,652569042.13
2024-01-15 00:00:00.000,BSC,79331,522,188752772.18,908.876631404,42.13,2650544754.53
2024-01-15 00:00:00.000,Base,25740,155,36331190.21,515.599316105,45.875,451892335.99
2024-01-15 00:00:00.000,Optimism,42791,426,213738890.66,630.719605584,14.5,18935345787.76
2024-01-15 00:00:00.000,Polygon,102431,2125,457170620.83,597.871249111,94.04,56710118574.7
2024-01-22 00:00:00.000,Arbitrum,99280,904,1686754810.14,2245.321093166,1013.29,109260240031.5
2024-01-22 00:00:00.000,Avalanche,9095,129,27021937.09,627.789352276,341.51,679590979.22
2024-01-22 00:00:00.000,BSC,81466,540,182900112.61,935.191678947,50.11,2833444867.14
2024-01-22 00:00:00.000,Base,26705,160,45611241.82,474.050488692,44.37,497503577.81
2024-01-22 00:00:00.000,Optimism,47660,389,186747549.2,763.95925988,35.93,19122093336.96
2024-01-22 00:00:00.000,Polygon,106485,2116,403933849.13,542.732904983,84.15,57114052423.83
2024-01-29 00:00:00.000,Arbitrum,108859,967,1220648110.2,2115.764668504,718.97,110480888141.7
2024-01-29 00:00:00.000,Avalanche,9183,115,36217270.73,955.903471548,396.135,715808249.95
2024-01-29 00:00:00.000,BSC,79470,533,251714483.45,1215.747704364,50.1,3085159350.59
2024-01-29 00:00:00.000,Base,47188,254,33664690.01,419.038188777,35.02,531168267.82
2024-01-29 00:00:00.000,Optimism,45931,386,181642762.8,579.053657604,12.06,19303736099.76
2024-01-29 00:00:00.000,Polygon,116528,2074,367097001.3,511.682658402,69.87,57481149425.13
2024-02-05 00:00:00.000,Arbitrum,96971,960,1208638483.48,2408.111693853,694.33,111689526625.18
2024-02-05 00:00:00.000,Avalanche,9593,139,37534512.41,987.152839334,444.4,753342762.36
2024-02-05 00:00:00.000,BSC,82178,580,238941213.67,1127.682272485,56.72,3324100564.26
2024-02-05 00:00:00.000,Base,81532,1272,106452659.25,599.956373919,54.505,637620927.07
2024-02-05 00:00:00.000,Optimism,36451,405,130516202.84,708.903388409,30.59,19434252302.6
2024-02-05 00:00:00.000,Polygon,129869,2230,416713856.76,527.496578108,65.62,57897863281.89
2024-02-12 00:00:00.000,Arbitrum,108814,992,1701813464.3,2529.122221562,875.82,113391340089.48
2024-02-12 00:00:00.000,Avalanche,8947,119,39194283.29,932.087593103,499.76,792537045.65
2024-02-12 00:00:00.000,BSC,80757,589,335762203.8,1229.749531375,115.95,3659862768.06
2024-02-12 00:00:00.000,Base,61763,660,80867235.14,536.942075335,49.96,718488162.21
2024-02-12 00:00:00.000,Optimism,41708,401,213500699.58,461.456511011,20.04,19647753002.18
2024-02-12 00:00:00.000,Polygon,129925,2246,639346797.55,665.281464896,99.96,58537210079.44
2024-02-19 00:00:00.000,Arbitrum,107873,979,2148436054.55,3068.492993816,1093.935,115539776144.03
2024-02-19 00:00:00.000,Avalanche,8348,128,34855524.52,972.667071857,418.23,827392570.17
2024-02-19 00:00:00.000,BSC,89337,621,364947386.98,1140.531867554,128.35,4024810155.04
2024-02-19 00:00:00.000,Base,53882,547,107349755.8,765.089842492,60.06,825837918.01
2024-02-19 00:00:00.000,Optimism,49648,405,238132372.31,452.778232161,39.98,19885885374.49
2024-02-19 00:00:00.000,Polygon,133492,2301,852326847.36,743.244559574,111.07,59389536926.8
2024-02-26 00:00:00.000,Arbitrum,102631,1007,3257961994.5,4014.127224552,1623.395,118797738138.53
2024-02-26 00:00:00.000,Avalanche,13086,153,74979488.55,998.554876278,483.395,902372058.72
2024-02-26 00:00:00.000,BSC,114105,649,554491351.87,1355.701373986,131.18,4579301506.91
2024-02-26 00:00:00.000,Base,56808,527,209248671.97,884.189168963,85.12,1035086589.98
2024-02-26 00:00:00.000,Optimism,42720,391,445397120.04,1136.153379249,100.57,20331282494.53
2024-02-26 00:00:00.000,Polygon,147166,2488,1203630530.68,863.806472844,150.77,60593167457.48
2024-03-04 00:00:00.000,Arbitrum,95708,969,4846695360.81,5362.290297495,2097.7,123644433499.34
2024-03-04 00:00:00.000,Avalanche,16591,141,113217139.18,1137.254921298,454.89,1015589197.9
2024-03-04 00:00:00.000,BSC,136477,672,823597401.92,1462.605246145,187.77,5402898908.83
2024-03-04 00:00:00.000,Base,85019,1902,411800705.26,1273.300635907,181.86,1446887295.24
2024-03-04 00:00:00.000,Optimism,41992,411,694867463.82,1296.706602559,118.97,21026149958.35
2024-03-04 00:00:00.000,Polygon,159326,2481,1588673137.37,1031.026817645,214.68,62181840594.85
2024-03-11 00:00:00.000,Arbitrum,124917,1165,4450615381.39,3815.960152643,1454.61,128095048880.73
2024-03-11 00:00:00.000,Avalanche,19536,157,220269677.52,1337.521192094,748.02,1235858875.42
2024-03-11 00:00:00.000,BSC,140347,723,1020934661.41,1671.558859354,290.21,6423833570.24
2024-03-11 00:00:00.000,Base,149055,3963,526657081.13,1070.658835393,157.68,1973544376.37
2024-03-11 00:00:00.000,Optimism,60561,560,617040475.13,1051.717365885,126.49,21643190433.48
2024-03-11 00:00:00.000,Polygon,151733,2674,1465153991.11,936.064260996,188.69,63646994585.96
2024-03-18 00:00:00.000,Arbitrum,142528,1609,3802975049.89,1893.850572511,832.92,131898023930.62
2024-03-18 00:00:00.000,Avalanche,17819,162,223324547.35,1574.837437592,961.92,1459183422.77
2024-03-18 00:00:00.000,BSC,138392,674,697282871.49,1354.83914944,251.4,7121116441.73
2024-03-18 00:00:00.000,Base,246662,10248,970390827.75,914.355467292,242.8,2943935204.12
2024-03-18 00:00:00.000,Optimism,74970,510,593111817.58,758.881031142,126.8,22236302251.06
2024-03-18 00:00:00.000,Polygon,139472,2696,973027913.41,663.656028293,150.15,64620022499.37
2024-03-25 00:00:00.000,Arbitrum,203963,1747,2092308137.06,1563.664457327,375.09,133990332067.68
2024-03-25 00:00:00.000,Avalanche,29316,153,84558136.5,1067.88245583,297.38,1543741559.27
2024-03-25 00:00:00.000,BSC,157306,689,759062290.22,1689.749007649,109.79,7880178731.95
2024-03-25 00:00:00.000,Base,454684,16951,1902114904.4,1267.834024023,238.91,4846050108.52
2024-03-25 00:00:00.000,Optimism,93417,486,506654839.72,817.66131525,98.29,22742957090.78
2024-03-25 00:00:00.000,Polygon,156626,2815,699755250.64,611.48334885,104.3,65319777750.01
2024-04-01 00:00:00.000,Arbitrum,162245,1433,1917334709.6,1677.741481808,428.09,135907666777.28
2024-04-01 00:00:00.000,Avalanche,9974,146,66360051.58,1188.886030779,622.02,1610101610.85
2024-04-01 00:00:00.000,BSC,109433,800,441322622.54,1220.289620853,99.65,8321501354.49
2024-04-01 00:00:00.000,Base,439001,20571,1727281185.9,970.282934901,158.29,6573331294.42
2024-04-01 00:00:00.000,Optimism,59663,472,377564093.73,844.902452666,115.12,23120521184.51
2024-04-01 00:00:00.000,Polygon,150390,2548,566627216.88,547.034096641,105.96,65886404966.89
ï»¿